Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount
3,146.49,0.0,35.16,13.3,487.93
3,88.26,0.0,47.66,4.36,316.8
2,44.74,0.1,9.66,5.85,96.04
5,99.25,0.2,31.76,14.6,443.36
1,439.9,0.1,47.51,5.96,449.38
2,35.71,0.0,5.71,6.52,83.65
3,454.86,0.1,61.41,5.18,1294.71
3,206.01,0.0,74.16,6.47,698.66
4,419.45,0.2,67.11,13.98,1423.33
4,359.39,0.05,68.28,10.03,1443.99
5,198.54,0.2,39.71,7.58,841.45
3,552.92,0.1,119.43,7.43,1619.74
1,317.8,0.0,57.2,11.06,386.06
1,193.5,0.05,9.19,5.46,198.48
2,97.29,0.0,23.35,8.07,226.0
2,110.54,0.2,31.84,12.75,221.45
4,516.18,0.05,98.07,1.5,2061.05
2,235.25,0.25,42.34,4.56,399.78
5,495.75,0.0,297.45,14.28,2790.48
2,137.7,0.1,12.39,12.37,272.62
4,474.24,0.15,128.99,10.47,1751.88
1,439.53,0.25,16.48,12.41,358.54
2,522.71,0.0,83.63,11.19,1140.24
4,317.65,0.15,86.4,13.2,1179.61
2,206.22,0.15,17.53,14.9,383.0
4,414.51,0.0,198.96,13.7,1870.7
5,70.73,0.0,28.29,13.29,395.23
4,262.79,0.0,0.0,5.04,1056.2
3,110.18,0.0,0.0,7.31,337.85
1,434.18,0.15,18.45,2.27,389.77
2,358.62,0.0,0.0,10.22,727.46
5,426.65,0.0,255.99,6.29,2395.53
1,377.23,0.0,45.27,11.89,434.39
1,280.8,0.0,14.04,9.61,304.45
5,91.08,0.0,36.43,9.73,501.56
4,489.43,0.05,92.99,8.07,1960.89
2,93.38,0.0,0.0,13.44,200.2
4,116.19,0.0,37.18,5.8,507.74
2,327.03,0.0,32.7,11.07,697.83
5,530.25,0.15,112.68,8.79,2375.03
3,545.18,0.0,81.78,13.65,1730.97
5,499.94,0.0,0.0,2.52,2502.22
5,14.05,0.0,8.43,7.29,85.97
3,307.26,0.0,46.09,8.44,976.31
4,101.92,0.1,66.04,4.33,437.28
2,96.72,0.1,20.89,11.26,206.25
4,469.33,0.0,225.28,8.68,2111.28
3,206.11,0.05,46.99,1.38,635.78
1,372.17,0.2,23.82,7.52,329.08
4,25.12,0.05,7.64,4.22,107.32
1,413.61,0.0,33.09,5.02,451.72
5,37.89,0.0,22.73,2.77,214.95
4,464.2,0.0,148.54,6.83,2012.17
4,216.49,0.1,38.97,5.39,823.72
4,161.11,0.15,43.82,8.03,599.62
3,220.37,0.25,89.25,0.09,585.17
3,435.04,0.0,65.26,12.65,1383.03
3,467.04,0.05,159.73,5.02,1495.81
1,220.41,0.0,0.0,6.45,226.86
2,506.23,0.0,81.0,3.03,1096.49
4,250.88,0.0,120.42,3.56,1127.5
5,489.43,0.1,264.29,4.32,2471.04
5,182.39,0.0,72.96,4.87,989.78
4,127.59,0.0,25.52,4.14,540.02
1,321.68,0.05,24.45,13.37,343.42
2,212.93,0.0,0.0,6.32,432.18
4,218.23,0.0,43.65,0.13,916.7
2,517.11,0.1,111.7,14.77,1057.27
1,313.18,0.0,15.66,11.32,340.16
5,406.74,0.1,329.46,12.69,2172.48
3,306.31,0.05,43.65,5.14,921.77
4,575.93,0.1,103.67,11.23,2188.25
3,365.61,0.25,65.81,14.66,903.09
3,143.36,0.1,19.35,2.97,409.39
2,35.47,0.15,3.01,12.4,75.71
1,415.02,0.0,33.2,11.82,460.04
2,147.2,0.0,52.99,2.95,350.34
1,462.15,0.1,0.0,3.27,419.2
4,518.83,0.0,373.56,12.41,2461.29
3,331.58,0.0,79.58,5.9,1080.22
3,517.15,0.3,0.0,14.34,1100.35
3,568.51,0.3,59.69,8.95,1262.51
4,589.85,0.05,112.07,7.64,2361.14
2,342.85,0.1,0.0,0.27,617.4
1,120.57,0.25,7.23,5.36,103.02
4,349.95,0.0,111.98,8.21,1519.99
1,523.95,0.05,39.82,1.66,539.23
2,553.13,0.0,0.0,0.2,1106.46
1,443.76,0.0,35.5,3.37,482.63
5,540.23,0.1,194.48,12.03,2637.55
4,81.36,0.0,16.27,5.13,346.84
4,489.37,0.15,83.19,3.15,1750.2
4,287.23,0.05,130.98,3.56,1226.01
2,562.22,0.05,128.19,1.29,1197.7
4,144.29,0.1,62.33,11.19,592.96
3,549.85,0.1,118.77,3.23,1606.6
1,538.99,0.1,0.0,2.22,487.31
5,366.28,0.0,146.51,9.65,1987.56
5,141.92,0.05,33.71,12.06,719.89
1,67.21,0.1,4.84,8.02,73.35
5,67.71,0.2,13.54,10.39,294.77
4,124.58,0.2,31.89,1.14,431.69
4,570.23,0.05,173.35,11.38,2351.6
1,133.35,0.1,9.6,10.0,139.62
5,65.48,0.0,16.37,11.4,355.17
3,273.39,0.2,78.74,4.93,739.81
5,569.06,0.0,142.26,9.8,2997.36
3,34.81,0.05,0.0,6.75,105.96
4,133.82,0.0,0.0,8.52,543.8
3,255.74,0.15,78.26,7.97,738.37
5,105.7,0.0,42.28,12.86,583.64
5,513.42,0.0,308.05,11.02,2886.17
2,442.16,0.15,60.13,7.24,819.04
4,256.47,0.1,46.16,4.73,974.18
2,142.63,0.05,21.68,13.28,305.96
1,292.21,0.05,22.21,9.52,309.33
1,429.97,0.25,38.7,13.26,374.44
5,194.55,0.0,48.64,13.67,1035.06
2,277.51,0.0,0.0,6.78,561.8
2,153.01,0.1,49.58,7.45,332.45
2,298.59,0.25,22.39,2.71,472.98
1,590.94,0.2,37.82,12.11,522.68
2,491.24,0.05,46.67,12.04,992.07
1,453.54,0.05,51.7,14.73,497.29
5,182.76,0.0,73.1,11.48,998.38
1,315.12,0.25,18.91,11.54,266.79
3,485.01,0.2,58.2,10.18,1232.4
3,375.86,0.2,45.1,11.09,958.25
1,597.35,0.0,107.52,10.17,715.04
3,559.04,0.0,83.86,8.16,1769.14
2,561.19,0.1,80.81,9.4,1100.35
4,389.41,0.05,177.57,5.42,1662.75
5,570.03,0.0,142.51,14.36,3007.02
2,584.38,0.05,88.83,14.52,1213.67
4,279.68,0.0,134.25,8.81,1261.78
4,532.22,0.05,161.79,4.81,2189.04
5,202.98,0.25,60.89,0.35,822.42
2,205.27,0.15,17.45,13.42,379.83
3,348.74,0.0,52.31,8.61,1107.14
4,128.07,0.0,40.98,12.78,566.04
5,85.8,0.2,61.78,9.07,414.05
5,560.01,0.0,140.0,10.38,2950.43
4,63.01,0.0,30.24,1.47,283.75
2,360.55,0.05,54.8,14.96,754.8
2,153.67,0.0,15.37,14.25,336.96
3,492.44,0.0,118.19,0.55,1596.06
4,537.44,0.0,171.98,1.01,2322.75
1,81.64,0.1,8.82,11.04,93.34
5,517.29,0.0,129.32,9.61,2725.38
2,424.05,0.0,0.0,14.56,862.66
3,70.94,0.0,10.64,10.85,234.31
5,128.32,0.05,48.76,5.74,664.02
5,107.67,0.0,26.92,8.25,573.52
4,474.39,0.1,136.62,4.12,1848.54
5,106.92,0.05,40.63,0.58,549.08
4,443.47,0.1,127.72,6.67,1730.88
1,46.45,0.0,3.72,5.8,55.97
2,518.96,0.05,49.3,6.14,1041.46
1,119.59,0.0,21.53,9.02,150.14
3,70.8,0.05,0.0,12.92,214.7
2,202.8,0.0,48.67,13.35,467.62
4,178.11,0.1,76.94,11.25,729.39
4,453.3,0.3,101.54,5.2,1375.98
2,431.72,0.0,69.08,6.15,938.67
5,108.92,0.1,39.21,9.93,539.28
3,153.38,0.05,34.97,5.39,477.49
5,43.77,0.15,14.88,8.56,209.46
4,522.26,0.0,0.0,0.01,2089.05
3,170.03,0.0,25.5,11.66,547.25
4,139.32,0.0,66.87,13.58,637.73
1,56.82,0.1,4.09,13.04,68.27
3,186.69,0.1,25.2,0.14,529.4
3,25.71,0.05,8.79,0.18,82.24
2,512.73,0.0,123.06,2.83,1151.35
5,544.86,0.0,326.92,12.86,3064.08
4,572.3,0.0,114.46,3.77,2407.43
3,538.01,0.1,174.32,12.71,1639.66
5,232.57,0.0,0.0,12.56,1175.41
1,25.34,0.25,0.95,0.9,20.85
3,237.6,0.0,35.64,14.5,762.94
5,40.56,0.0,24.34,13.17,240.31
4,255.72,0.0,51.14,14.93,1088.95
1,476.03,0.0,38.08,13.41,527.52
1,465.38,0.25,27.92,1.39,378.34
4,493.8,0.1,88.88,4.58,1871.14
2,227.63,0.05,34.6,8.35,475.45
3,47.76,0.0,17.19,0.67,161.14
2,32.87,0.2,4.21,0.68,57.48
2,425.56,0.1,0.0,2.44,768.45
1,408.42,0.15,41.66,8.77,397.59
5,214.41,0.0,85.76,12.28,1170.09
5,155.43,0.2,31.09,11.1,663.91
2,17.67,0.1,3.82,3.98,39.61
2,117.84,0.2,22.63,1.92,213.09
4,501.18,0.0,360.85,12.53,2378.1
1,308.24,0.0,55.48,2.41,366.13
2,176.1,0.1,25.36,2.07,344.41
4,474.16,0.0,151.73,7.96,2056.33
4,269.26,0.0,53.85,11.74,1142.63
1,64.05,0.0,11.53,5.92,81.5
5,214.83,0.1,48.34,2.9,1017.98
2,568.33,0.05,194.37,9.14,1283.34
5,14.35,0.0,3.59,1.91,77.25
3,255.65,0.05,58.29,9.87,796.76
1,399.84,0.0,31.99,12.47,444.3
4,465.09,0.15,79.07,13.83,1674.21
3,571.1,0.3,143.92,8.7,1351.93
3,269.53,0.0,145.55,12.89,967.03
4,238.17,0.25,35.73,13.98,764.22
4,143.85,0.05,27.33,1.07,575.03
2,218.78,0.05,20.78,10.29,446.75
1,358.78,0.05,40.9,7.54,389.28
3,211.89,0.0,50.85,3.78,690.3
4,587.6,0.2,150.43,8.41,2039.16
5,496.28,0.25,334.99,1.0,2197.04
2,244.56,0.05,83.64,6.54,554.84
2,134.92,0.1,0.0,7.13,249.99
4,262.54,0.1,170.13,2.25,1117.52
2,398.52,0.15,54.2,9.84,741.52
3,217.11,0.15,27.68,14.95,596.26
4,342.93,0.0,0.0,4.71,1376.43
4,436.93,0.0,209.73,12.66,1970.11
1,591.21,0.05,28.08,10.92,600.65
2,507.24,0.05,173.48,6.47,1143.71
2,42.84,0.0,4.28,6.8,96.76
3,400.87,0.0,60.13,10.35,1273.09
5,188.86,0.05,107.65,1.94,1006.68
3,17.67,0.1,2.39,7.6,57.7
5,515.42,0.3,216.48,1.84,2022.29
3,548.3,0.0,197.39,3.26,1845.55
5,376.44,0.0,225.86,12.41,2120.47
1,570.48,0.0,45.64,7.73,623.85
2,74.66,0.05,11.35,7.62,160.82
4,28.68,0.2,7.34,4.54,103.66
3,123.29,0.05,17.57,5.28,374.23
1,262.89,0.2,10.52,10.02,230.85
1,196.33,0.05,33.57,9.31,229.39
5,409.24,0.3,114.59,5.21,1552.14
3,403.78,0.0,145.36,5.64,1362.34
3,183.6,0.1,39.66,13.35,548.73
3,319.7,0.05,72.89,9.03,993.06
4,568.22,0.1,0.0,1.53,2047.12
3,233.32,0.0,56.0,11.91,767.87
5,538.11,0.0,322.87,7.1,3020.52
5,310.42,0.15,105.54,7.01,1431.84
1,482.36,0.3,16.88,13.34,367.87
3,413.08,0.0,61.96,13.68,1314.88
5,98.55,0.05,37.45,4.12,509.68
5,589.11,0.1,132.55,3.07,2786.62
5,382.39,0.05,326.94,8.92,2152.21
2,514.28,0.05,48.86,11.79,1037.78
2,235.67,0.0,56.56,4.67,532.57
5,129.6,0.25,87.48,9.53,583.01
5,306.06,0.2,146.91,7.74,1378.89
5,113.79,0.15,24.18,8.12,515.91
1,194.99,0.1,21.06,0.73,197.28
3,76.59,0.0,11.49,8.67,249.93
2,453.71,0.15,38.57,4.98,814.86
2,482.77,0.0,48.28,0.71,1014.53
3,475.96,0.2,137.08,5.97,1285.35
3,536.19,0.1,115.82,10.53,1574.06
1,501.31,0.2,72.19,4.7,477.94
3,441.25,0.2,52.95,9.35,1121.3
1,186.34,0.15,12.67,10.18,181.24
3,121.7,0.15,24.83,1.61,336.78
1,127.75,0.15,8.69,9.48,126.76
5,27.4,0.0,0.0,7.6,144.6
3,253.79,0.0,137.05,1.98,900.4
3,369.56,0.0,88.69,13.38,1210.75
3,279.63,0.05,63.76,7.35,868.06
2,430.9,0.0,43.09,8.73,913.62
4,335.88,0.05,63.82,3.0,1343.16
3,34.76,0.0,5.21,1.01,110.5
4,204.27,0.15,125.01,3.39,822.92
1,572.97,0.05,65.32,5.67,615.31
1,461.59,0.1,49.85,9.38,474.66
4,560.84,0.3,125.63,3.48,1699.46
1,539.26,0.3,45.3,1.27,424.05
3,294.31,0.0,70.63,2.71,956.27
4,494.72,0.0,98.94,1.47,2079.29
5,139.97,0.2,27.99,4.74,592.61
3,477.35,0.0,114.56,1.71,1548.32
2,22.62,0.1,0.0,7.99,48.71
1,388.48,0.15,0.0,10.53,340.74
5,74.32,0.25,33.44,9.42,321.56
3,103.29,0.05,14.72,2.79,311.89
5,467.22,0.1,252.3,7.19,2361.98
5,217.51,0.15,46.22,14.14,984.78
4,64.3,0.0,12.86,8.27,278.33
1,307.42,0.1,33.2,1.7,311.58
4,267.39,0.15,72.73,9.56,991.42
5,103.98,0.1,37.43,8.32,513.66
4,468.62,0.0,224.94,11.96,2111.38
1,449.42,0.0,22.47,6.81,478.7
2,145.63,0.2,18.64,12.04,263.69
1,449.99,0.15,68.85,7.56,458.9
4,87.06,0.25,0.0,10.68,271.86
5,386.33,0.0,154.53,3.06,2089.24
1,233.54,0.1,16.81,8.79,235.79
5,548.34,0.0,137.08,9.58,2888.36
1,99.99,0.15,4.25,5.75,94.99
1,422.42,0.0,50.69,12.98,486.09
1,70.42,0.05,3.34,2.52,72.76
3,41.99,0.05,5.98,6.46,132.11
1,484.24,0.05,36.8,8.61,505.44
5,416.08,0.2,199.72,9.73,1873.77
1,89.75,0.0,10.77,12.46,112.98
4,493.69,0.25,177.73,4.67,1663.47
2,296.53,0.0,47.44,8.89,649.39
4,204.94,0.0,65.58,6.31,891.65
2,156.16,0.05,14.84,8.51,320.05
1,97.17,0.1,7.0,10.89,105.34
3,363.72,0.0,87.29,11.18,1189.63
4,479.65,0.0,95.93,5.93,2020.46
3,499.56,0.05,0.0,3.17,1426.92
3,409.26,0.15,83.49,7.76,1134.86
5,352.76,0.25,66.14,5.67,1394.66
4,567.96,0.05,107.91,8.18,2274.34
2,272.31,0.0,27.23,6.88,578.73
1,274.13,0.1,44.41,9.9,301.03
3,381.86,0.0,57.28,4.64,1207.5
2,194.4,0.05,18.47,10.42,398.25
5,304.07,0.05,72.22,1.25,1517.8
3,333.51,0.0,120.06,8.59,1129.18
5,225.08,0.1,81.03,2.95,1096.84
1,18.88,0.0,0.94,0.2,20.02
2,145.64,0.0,0.0,3.22,294.5
3,597.0,0.05,204.17,12.51,1918.13
4,327.2,0.05,149.2,5.18,1397.74
3,442.79,0.0,239.11,4.93,1572.41
5,276.27,0.0,110.51,9.92,1501.78
1,199.35,0.0,15.95,9.25,224.55
4,282.54,0.0,56.51,12.63,1199.3
1,256.18,0.3,0.0,1.5,180.83
2,365.28,0.2,29.22,4.29,617.96
2,299.99,0.1,27.0,5.28,572.26
2,269.35,0.2,34.48,2.55,467.99
5,389.99,0.05,148.2,5.52,2006.17
3,190.25,0.05,97.6,11.27,651.08
5,32.76,0.05,0.0,6.74,162.35
3,443.68,0.25,49.91,12.29,1060.48
2,210.51,0.0,0.0,10.15,431.17
5,358.47,0.0,143.39,8.34,1944.08
2,104.96,0.0,16.79,1.04,227.75
4,360.88,0.1,64.96,11.41,1375.54
1,442.41,0.1,0.0,10.85,409.02
5,124.79,0.0,0.0,3.36,627.31
1,541.41,0.2,51.98,9.3,494.41
1,101.77,0.0,5.09,0.17,107.03
4,313.84,0.0,150.64,7.48,1413.48
4,427.83,0.05,0.0,3.82,1629.57
4,242.54,0.0,48.51,4.04,1022.71
3,537.21,0.0,0.0,10.4,1622.03
2,573.13,0.2,45.85,1.69,964.55
4,459.66,0.0,91.93,8.72,1939.29
4,218.2,0.0,157.1,12.18,1042.08
1,547.13,0.0,98.48,11.59,657.2
4,573.23,0.25,85.98,8.8,1814.47
1,480.38,0.0,38.43,5.26,524.07
5,285.09,0.15,60.58,1.18,1273.39
3,72.91,0.05,10.39,11.68,229.86
2,7.01,0.15,0.0,5.72,17.64
5,364.63,0.05,138.56,10.89,1881.44
2,269.04,0.05,61.34,13.65,586.17
4,33.91,0.15,5.76,1.41,122.46
4,213.81,0.15,58.16,9.79,794.9
2,379.73,0.0,37.97,8.01,805.44
4,526.2,0.05,0.0,7.16,2006.72
5,387.39,0.15,0.0,8.08,1654.49
5,95.17,0.15,32.36,14.95,451.78
1,336.92,0.0,0.0,13.82,350.74
3,77.21,0.0,18.53,0.67,250.83
5,569.19,0.05,486.66,2.08,3192.39
2,525.46,0.0,0.0,4.89,1055.81
3,325.64,0.0,78.15,5.76,1060.83
1,105.97,0.0,8.48,3.69,118.14
4,31.88,0.1,20.66,11.58,147.01
3,134.18,0.0,48.3,5.87,456.71
2,593.04,0.1,53.37,12.6,1133.44
4,541.77,0.05,247.05,13.24,2319.02
5,205.57,0.0,51.39,5.74,1084.98
4,39.11,0.05,11.89,1.18,161.69
2,153.84,0.0,24.61,4.3,336.59
2,10.41,0.0,2.5,0.83,24.15
5,353.49,0.2,70.7,9.85,1494.51
1,51.45,0.1,2.32,3.61,52.24
1,95.05,0.2,6.08,9.4,91.52
5,528.58,0.2,169.15,1.98,2285.45
4,123.29,0.3,27.62,0.6,373.43
2,342.63,0.05,52.08,0.26,703.34
2,487.41,0.0,116.98,12.11,1103.91
1,254.12,0.05,12.07,10.62,264.1
3,322.09,0.0,115.95,10.44,1092.66
3,370.17,0.1,49.97,12.73,1062.16
5,409.87,0.0,102.47,14.12,2165.94
4,579.9,0.0,278.35,10.83,2608.78
5,322.0,0.1,115.92,1.19,1566.11
1,95.64,0.0,7.65,3.96,107.25
3,527.65,0.0,0.0,12.15,1595.1
3,20.64,0.0,4.95,2.3,69.17
3,286.79,0.1,38.72,5.69,818.74
2,500.27,0.0,0.0,1.22,1001.76
1,337.47,0.0,27.0,14.24,378.71
3,456.65,0.05,65.07,10.17,1376.69
5,40.17,0.1,32.54,2.84,216.14
3,263.69,0.3,99.67,4.28,657.7
4,76.36,0.25,18.33,13.42,260.83
4,455.81,0.2,116.69,5.3,1580.58
5,278.94,0.15,59.27,3.16,1247.93
2,290.87,0.3,0.0,1.84,409.06
3,123.08,0.05,28.06,2.64,381.48
3,473.14,0.15,60.33,4.78,1271.62
3,77.57,0.1,16.76,4.53,230.73
3,570.57,0.3,59.91,2.82,1260.93
1,263.19,0.1,18.95,7.99,263.81
4,11.24,0.1,2.02,1.71,44.19
3,67.94,0.0,10.19,2.33,216.34
5,467.3,0.0,186.92,7.99,2531.41
1,90.0,0.05,6.84,3.68,96.02
4,418.41,0.0,200.84,13.57,1888.05
1,534.6,0.2,51.32,7.52,486.52
4,519.89,0.0,166.36,3.88,2249.8
3,277.39,0.05,94.87,12.72,898.15
5,407.49,0.15,311.73,12.69,2056.25
2,44.22,0.15,6.01,6.87,88.05
4,177.73,0.15,48.34,14.91,667.53
1,216.68,0.25,13.0,5.95,181.46
3,143.68,0.1,31.03,10.45,429.42
1,213.1,0.3,7.46,3.63,160.26
4,540.74,0.0,173.04,9.34,2345.34
3,217.77,0.05,49.65,9.12,679.41
4,193.16,0.0,139.08,1.6,913.32
5,107.88,0.2,51.78,1.24,484.54
4,202.7,0.15,55.13,9.73,754.04
3,224.96,0.1,0.0,5.44,612.83
2,540.53,0.05,123.24,8.89,1159.14
3,317.09,0.0,47.56,12.01,1010.84
2,520.94,0.0,83.35,4.0,1129.23
4,24.04,0.05,0.0,1.36,92.71
4,13.38,0.0,4.28,11.53,69.33
5,537.81,0.15,114.28,0.72,2400.69
4,469.07,0.0,150.1,5.92,2032.3
4,22.66,0.1,6.53,14.65,102.76
1,555.86,0.1,90.05,12.37,602.69
5,157.35,0.0,39.34,1.74,827.83
1,511.21,0.05,38.85,6.71,531.21
5,379.46,0.0,94.86,14.37,2006.53
2,244.59,0.25,66.04,14.91,447.84
5,522.8,0.0,130.7,9.9,2754.6
3,81.26,0.0,12.19,14.3,270.27
5,424.87,0.0,254.92,10.58,2389.85
1,543.87,0.1,39.16,12.55,541.19
3,312.11,0.0,112.36,11.65,1060.34
5,188.63,0.05,161.28,13.24,1070.51
5,69.57,0.15,53.22,10.5,359.39
5,355.56,0.15,181.34,9.8,1702.27
4,73.78,0.1,0.0,5.36,270.97
1,106.21,0.0,12.75,3.22,122.18
5,41.45,0.1,14.92,13.28,214.72
3,144.79,0.1,19.55,0.11,410.59
2,438.26,0.1,94.66,2.59,886.12
2,342.44,0.1,0.0,7.98,624.37
3,19.56,0.05,4.46,11.98,72.19
1,96.15,0.0,4.81,8.0,108.96
3,428.69,0.15,131.18,10.67,1235.01
5,61.71,0.15,13.11,14.55,289.93
1,289.98,0.0,14.5,11.39,315.87
2,319.78,0.05,30.38,9.01,646.97
2,472.63,0.2,60.5,1.79,818.5
3,353.49,0.2,0.0,2.04,850.42
3,47.91,0.0,7.19,3.91,154.83
4,273.76,0.0,87.6,10.73,1193.37
4,17.22,0.0,5.51,7.61,82.0
5,370.06,0.1,0.0,9.31,1674.58
2,375.8,0.1,54.12,9.94,740.5
5,357.31,0.1,128.63,0.32,1736.84
1,404.03,0.0,20.2,9.76,433.99
2,58.55,0.0,14.05,3.98,135.13
3,40.4,0.1,8.73,2.81,120.62
4,282.78,0.05,128.95,2.01,1205.52
3,479.0,0.05,163.82,5.07,1534.04
2,304.47,0.1,98.65,6.48,653.18
3,505.6,0.15,64.46,3.26,1357.0
2,362.72,0.0,130.58,1.14,857.16
1,29.9,0.0,0.0,5.22,35.12
3,419.28,0.05,215.09,14.48,1424.52
5,475.64,0.2,228.31,4.03,2134.9
5,540.43,0.0,324.26,12.47,3038.88
2,523.58,0.05,49.74,0.1,1044.64
2,353.61,0.05,0.0,3.98,675.84
5,350.88,0.15,268.42,2.76,1762.42
3,494.28,0.3,51.9,13.7,1103.59
4,375.43,0.1,0.0,1.51,1353.06
5,536.12,0.25,100.52,8.73,2119.7
1,35.07,0.0,1.75,1.17,37.99
3,314.11,0.1,42.4,5.0,895.5
5,230.78,0.0,57.7,3.13,1214.73
3,209.04,0.0,75.25,14.59,716.96
2,426.4,0.1,0.0,1.62,769.14
3,270.8,0.2,51.99,10.37,712.28
5,458.86,0.0,412.97,4.53,2711.8
1,340.22,0.25,20.41,2.17,277.75
2,7.65,0.0,0.77,4.98,21.05
5,437.79,0.05,249.54,14.83,2343.87
4,473.67,0.05,90.0,7.54,1897.49
5,395.3,0.15,201.6,7.16,1888.78
5,273.46,0.05,155.87,2.75,1457.55
3,566.57,0.0,135.98,14.55,1850.24
1,591.17,0.05,28.08,10.34,600.03
2,239.8,0.0,23.98,10.01,513.59
3,374.37,0.2,71.88,12.08,982.45
1,221.22,0.0,11.06,11.31,243.59
4,284.81,0.05,129.87,6.16,1218.31
4,505.19,0.15,85.88,6.41,1809.94
3,546.73,0.0,295.23,10.59,1946.01
5,457.91,0.15,350.3,14.53,2310.95
3,73.61,0.25,19.87,4.82,190.31
2,232.24,0.25,27.87,2.48,378.71
3,471.68,0.1,101.88,10.25,1385.67
1,402.89,0.1,29.01,3.0,394.61
4,224.78,0.2,35.96,6.3,761.56
2,393.78,0.0,63.0,0.03,850.59
2,521.38,0.0,83.42,6.76,1132.94
3,79.43,0.15,16.2,11.69,230.44
3,541.78,0.25,60.95,4.94,1284.9
3,286.94,0.0,43.04,3.01,906.87
1,167.2,0.0,0.0,11.65,178.85
2,71.47,0.15,0.0,4.07,125.57
2,527.69,0.0,52.77,0.57,1108.72
4,471.88,0.0,94.38,10.84,1992.74
3,31.44,0.15,4.01,8.19,92.37
5,56.63,0.0,22.65,4.67,310.47
1,295.96,0.0,23.68,10.32,329.96
2,373.92,0.1,53.84,5.08,731.98
4,301.9,0.0,144.91,2.05,1354.56
3,557.68,0.1,75.29,1.74,1582.77
2,469.13,0.2,37.53,14.34,802.48
1,442.53,0.0,53.1,11.34,506.97
5,473.91,0.0,118.48,0.14,2488.17
1,522.27,0.1,37.6,0.89,508.53
2,33.49,0.15,2.85,12.3,72.08
1,297.07,0.0,14.85,14.88,326.8
1,563.36,0.05,26.76,7.11,569.06
3,272.34,0.1,36.77,2.37,774.46
4,105.58,0.0,21.12,8.85,452.29
5,266.55,0.0,106.62,1.84,1441.21
4,580.89,0.1,0.0,14.2,2105.4
4,546.55,0.0,174.9,1.94,2363.04
2,526.01,0.0,52.6,3.18,1107.8
1,261.27,0.0,13.06,10.38,284.71
5,488.16,0.15,0.0,4.62,2079.3
4,83.71,0.1,15.07,4.55,320.98
5,28.74,0.25,8.62,12.17,128.56
4,392.65,0.0,125.65,12.1,1708.35
3,341.08,0.05,0.0,5.87,977.95
3,269.04,0.0,64.57,0.0,871.69
4,380.2,0.05,173.37,8.68,1626.81
4,569.86,0.05,108.27,0.12,2273.86
5,108.28,0.05,41.15,5.51,560.99
1,328.5,0.05,15.6,3.24,330.92
1,502.45,0.0,60.29,14.27,577.01
5,370.28,0.0,222.17,14.69,2088.26
1,262.98,0.05,12.49,0.7,263.02
1,182.11,0.25,10.93,1.33,148.84
5,37.2,0.0,22.32,12.34,220.66
3,575.67,0.1,77.72,8.52,1640.55
5,132.79,0.05,50.46,0.45,681.66
1,409.4,0.3,22.93,6.79,316.3
5,407.27,0.0,244.36,0.48,2281.19
3,584.39,0.05,133.24,13.12,1811.87
4,366.84,0.25,55.03,3.62,1159.17
5,120.7,0.15,92.34,2.68,608.0
3,457.41,0.15,93.31,10.66,1270.37
1,363.3,0.0,18.17,7.03,388.5
2,596.85,0.0,95.5,13.04,1302.24
3,207.93,0.05,29.63,7.28,629.51
2,426.37,0.1,138.14,9.94,915.55
1,278.37,0.2,26.72,3.64,253.06
2,42.49,0.05,4.04,10.68,95.45
3,300.95,0.15,61.39,12.17,840.98
1,430.46,0.1,19.37,11.63,418.41
2,138.11,0.15,28.17,11.43,274.39
1,74.53,0.0,3.73,3.13,81.39
1,185.09,0.0,33.32,4.17,222.58
2,312.17,0.3,34.96,10.84,482.84
4,437.07,0.0,139.86,6.3,1894.44
5,250.16,0.0,150.1,7.13,1408.03
3,310.02,0.05,70.68,9.99,964.23
3,122.45,0.0,44.08,7.23,418.66
5,90.1,0.1,32.44,8.4,446.29
4,18.99,0.0,13.67,10.85,100.48
5,161.38,0.05,91.99,2.07,860.62
3,364.18,0.25,98.33,10.11,927.84
4,166.46,0.1,107.87,3.53,710.66
3,274.92,0.05,94.02,12.06,889.6
5,79.19,0.15,60.58,13.83,410.97
4,42.37,0.0,13.56,5.48,188.52
3,498.64,0.0,119.67,13.99,1629.58
1,188.23,0.05,14.31,10.54,203.67
1,471.38,0.0,56.57,5.89,533.84
3,371.66,0.05,127.11,8.29,1194.63
2,142.55,0.1,20.53,9.27,286.39
1,124.08,0.1,8.93,10.52,131.12
4,595.0,0.1,107.1,4.37,2253.47
5,138.55,0.05,52.65,7.98,718.74
5,51.41,0.15,0.0,13.38,231.87
1,161.83,0.0,12.95,12.54,187.32
1,9.71,0.0,1.75,1.28,12.74
3,535.55,0.05,122.11,7.61,1656.04
3,63.29,0.15,8.07,0.54,170.0
3,101.56,0.05,34.73,0.62,324.8
5,537.23,0.0,322.34,11.62,3020.11
4,440.45,0.2,169.13,11.57,1590.14
5,569.96,0.0,142.49,12.28,3004.57
1,585.75,0.15,39.83,0.99,538.71
5,497.82,0.1,179.22,6.54,2425.95
5,521.1,0.0,130.28,14.4,2750.18
3,444.84,0.15,56.72,9.81,1200.87
2,340.49,0.0,54.48,0.96,736.42
1,24.48,0.0,0.0,6.78,31.26
5,513.53,0.3,323.52,10.37,2131.24
1,574.75,0.25,51.73,5.82,488.61
5,11.42,0.05,6.51,6.7,67.46
